5903;CREME DE TRATAMENTO SKALA LEITE DE CABRA  1000G;7897042005840;6.79;9.49;-1.000;UN;1011;N
5904;CREME DE TRATAMENTO SKALA CERAMIDAS 1000G;7897042004904;7.27;11.99;0.000;UN;1011;N
5905;CREME DE TRATAMENTO SKALA COQUETEL  1000G;7897042007172;0.00;7.99;0.000;UN;390;S
5906;CREME DE TRATAMENTO SKALA BANHO DE CRISTAL   1000G;7897042005864;7.27;11.99;2.000;UN;1011;N
5907;CREME DE TRATAMENTO SKALA S.O.S. TUTANO FORT 1000G;7897042008827;7.27;11.99;0.000;UN;1011;N
5908;CREME DE TRATAMENTO SKALA KIDS 1000G;7897042007226;7.27;11.99;-1.000;UN;1011;N
5909;CREME DE TRATAMENTO SKALA COQUETEL  1000G;7897042007165;0.00;7.99;0.000;UN;390;S
5910;SHAMPOO MONANGE  PROTECAO TERMICA  350ML;7896094905429;0.00;6.19;0.000;UN;390;S
5911;SHAMPOO MONANGE ANTIFRIZZ  350ML;7346094905412;0.00;6.19;0.000;UN;390;S
5912;SHAMPOO MONANGE  CACHOS PERFEITOS   350ML;7896094999091;0.00;6.19;0.000;UN;390;S
5913;SHAMPOO MONANGE  PREVENCAO  A QUIEDA  350ML;7896094905436;0.00;6.19;0.000;UN;390;S
5914;SHAMPOO MONANGE  ANTICASPA   350ML;7896094906488;0.00;5.39;0.000;UN;390;S
5915;SHAMPOO MONANGE  PRE E POS QUIMICA  350ML;7896094910461;0.00;6.19;0.000;UN;390;S
5916;CONDICIONADOR  MONANGE RECONTRUTOR 350ML;7896094999060;0.00;6.99;0.000;UN;390;S
5917;CONDICIONADOR  MONANGE PROTECAO TERMICA  350ML;7896094905467;0.00;6.99;0.000;UN;390;S
5918;CONDICIONADOR  MONANGE ANTICASPA  350ML;7896094906501;0.00;6.99;0.000;UN;390;S
5919;CONDICIONADOR  MONANGE LISOS RADIANTES  350ML;7896094999053;0.00;6.99;0.000;UN;390;S
5920;CONDICIONADOR  MONANGE HIDRATANCAO INTINSIVA 350ML;7896094906495;0.00;6.99;0.000;UN;390;S
5921;CONDICIONADOR  MONANGE PREVENCAO A QUEDA  350ML;7896094905474;0.00;6.99;0.000;UN;390;S
5922;CONDICIONADOR  MONANGE CACHOS PERFEITOS  350ML;7896094999015;0.00;6.99;0.000;UN;390;S
5923;CREME PARA PENTEAR MONANGE  PRE E POS QUIMI  300ML;7896094910485;0.00;7.30;0.000;UN;390;S
5924;CREME PARA PENTEAR MONANGE PROTECAO TERMICA  300ML;7896094905351;0.00;5.35;0.000;UN;390;S
5925;CREME PARA PENTEAR MONANGE RECONSTRUTOR  300ML;7896094901285;0.00;7.30;0.000;UN;390;S
5926;CONDICIONADOR  MONANGE PRE E POS QUIMICA   350ML;7896094910478;0.00;6.99;-0.356;KG;1008;N
5927;CONDICIONADOR  MONANGE ANTIFRIZZ  350ML;7896094905450;0.00;6.99;0.000;UN;390;S
5928;PATE DE ATUM TRADICIONAL COQUEIRO  LIGHT  170G;7896009500220;0.00;7.79;0.000;UN;272;S
5929;TINTURA MAXTON  ACAJU  PURPURA 3.66;7896013544395;0.00;10.89;0.000;UN;390;S
5930;SHAMPOO PANTENE HIDROCAUTERIZACAO 400ML;7506309840024;0.00;14.70;0.000;UN;390;S
5931;SHAMPOO PANTENE CONTROLE DE QUEDA 400ML;7501001303464;0.00;14.75;0.000;UN;390;S
5932;SHAMPOO SEDA ANTICASPA   350ML;7891150037458;6.75;10.69;-11.000;UN;1022;N
5933;CREME DE HIDRATACAO ORIGEM ANTI FRIZZ   1KG;7896085866043;0.00;7.29;0.000;UN;390;S
5934;CREME DE HIDRATACAO ORIGEM BRILHO INTESNSO  1KG;7896085863950;0.00;6.99;0.000;UN;390;S
5935;CREME DE HIDRATACAO ORIGEM CACHOS CONTROLADOS  1KG;7896085863967;0.00;7.29;0.000;UN;390;S
5936;SABAO EM PO OMO MULTIACAO PODER ACELERADOR 1KG;7891150018587;0.00;11.25;0.000;UN;530;S
5937;IOGURTE DANONE DANIO GOIABA  125G;7891025107637;0.00;2.09;0.000;UN;730;S
5938;IOGURTE DANONE DANIO MARACUJA  125G;7891025107644;0.00;2.09;0.000;UN;730;S
5939;ADOCANTE DOCE MENOR  200ML;7896060037543;0.00;6.55;0.000;UN;180;S
5940;SABONETE LIQUIDO JHONSONS BABY ANTIMOSQUITO 100ML;7891010007263;0.00;19.49;0.000;UN;340;S
5941;LOCAO HIDRATANTE JHONSONS HIDRATACAO INTENSI 200ML;7891010927622;0.00;13.69;0.000;UN;381;S
5942;FILE DE PEITO DE FRANGO NATTO  TEMPERADO 700G;7898234234017;0.00;12.99;0.000;UN;670;S
5943;EMPANADO CHIKENITOS TRADICIONAL 300G;7894904684359;0.00;7.79;0.000;UN;660;S
5944;CREAM CHEESE POLENGHI LIGHT 150G;7891143012592;0.00;5.89;0.000;UN;742;S
5945;IOGURTE ELEGE SALADA DE FRUTA 180G;7891515403911;0.00;1.19;0.000;UN;730;S
5946;LAMPADA PHILIPS 23W/100W 1UND;8718696436288;0.00;13.75;0.000;UN;930;S
5947;LAMPADA PHILIPS 15W/70W 1UND;8718696436202;0.00;12.95;0.000;UN;930;S
5948;LENCOS UMEDECIDOS JOHNSONS BABY 48UND;7891010568757;0.00;14.99;0.000;UN;470;S
5949;LENCOS UMEDECIDOS JOHNSONS BABY RECEM/NASC 48UND;7891010568771;0.00;14.70;0.000;UN;470;S
5950;LENCOS UMEDECIDOS JOHNSONS BABY HORA/SONO 48UND;7891010568764;15.45;19.99;0.000;UN;470;N
5951;LEITE DE COCO DUCOCO 200ML;7896016601408;0.00;2.69;0.000;UN;163;S
5952;REPELENTE SBP ELETRICO LIQUIDO OLEO/CITRONELA 35ML;7891035618246;13.20;19.59;11.000;UN;240;N
5953;AZEITE OLIVIA LISBOA  500ML;7898073355010;0.00;7.35;0.000;UN;261;S
5954;AZEITE OLIVIA LISBOA PREMIUM 500ML;7898073357649;0.00;8.95;0.000;UN;261;S
5955;MULTIUSO VEJA PERFUMES FLORES E LAVANDA 1L;7891035249006;0.00;5.99;0.000;UN;530;S
5956;MULTIUSO CIF LARANJA DOYP 450ML;7891150038530;0.00;7.99;0.000;UN;530;S
5957;MULTIUSO DESNGORDURANTE COM CLORO 450ML;7891150041882;0.00;7.80;0.000;UN;530;S
5958;TIRA MANCHAS OMO EM PO REFIL 420G;7891150039872;0.00;12.29;0.000;UN;530;S
5959;BATATA RUFFLES CEBOLA E SALSA ELMA CHIPS 57G;7892840254940;0.00;3.75;0.000;UN;143;S
5960;DESO ABOVE AERO HURRICANE 150ML/90GR;7899674027504;6.00;7.99;0.000;UN;350;S
5961;BATATA RUFFLES ORIGINAL ELMA CHIPS 57G;7892840253844;0.00;3.99;0.000;UN;143;S
5962;BATATA RUFFLES CHURRASCO ELMA CHIPS 57G;7892840255046;0.00;2.99;0.000;UN;143;S
5963;BATATA RUFFLES CHURRASCO ELMA CHIPS 96G;7892840254742;0.00;6.99;0.000;UN;143;S
5964;BATATA RUFFLES DE MONTAO ELMA CHIPS 60G;7892840251642;0.00;3.50;0.000;UN;143;S
5965;ODORIZADOR GLADE ACQUA PARA CARRO  REFIL 7ML;7894650000595;0.00;14.39;0.000;UN;640;S
5966;ODORIZADOR GLADE MANHA/CAMPO PARA CARRO  REFIL 7ML;7894650001875;0.00;14.39;0.000;UN;640;S
5967;ODORIZADOR GLADE CARRO/NOVO PARA CARRO  REFIL 7ML;7894650001349;0.00;14.39;-1.000;UN;640;N
5968;ODORIZADOR GLADE ACQUA PARA CARRO  REFIL 7ML;7894650013199;0.00;21.99;0.000;UN;640;S
5969;ODORIZADOR GLADE LAVANDA PARA CARRO  REFIL 8G;7894650005446;0.00;15.80;0.000;UN;640;S
5970;ABS SYM NOITE E DIA  C/  ABAS 40UN;7896110007519;0.00;8.85;0.000;UN;460;S
5971;ABS SYM COM PERFUMES 15UND;7896110007502;3.05;4.89;0.000;UN;460;N
5972;SALGADINHO DE CEBOLA;0000000000181;0.00;35.00;-85.306;KG;142;N
5973;QUEIJO PRATO SANTA ROSA;0000000005973;0.00;27.99;0.000;UN;750;S
5974;TOSCANA DE FRANGO NATTO;0000000000178;15.19;19.99;-4.101;KG;720;N
5975;TOSCANA FRANGO PERDIGAO;0000000000135;24.59;25.89;0.000;UN;720;S
5976;GARFO  DESCARTAVEL PLAZAPEL C/ 50UN;7895226180017;2.37;3.25;0.000;UN;172;S
5977;MAIONESE SOYA SACHE 200G;7891080405099;0.00;1.45;0.000;UN;250;S
5978;MAIONESE DUSUL SACHE 200G;7898903594022;0.00;1.29;0.000;UN;250;S
5979;FORRO FOGAO LUMIPAM 27CM.27CM 12UN;7898932863090;0.00;4.20;0.000;UN;581;S
5980;ABS CHARM`S PROTECAO ATIVA S/ABAS 8UND;7896909300210;1.20;2.75;0.000;UN;460;S
5981;FREEGELLS MENTA 279GR;7891151039796;0.61;1.00;0.000;UN;140;S
5982;CONDIM SEGREDO DA MAMAE CURRY 10GR;7898963245162;1.05;1.39;0.000;UN;390;S
5983;PASTILHA SANITARIA INSPIRA MARINE 4UND;7896021625734;6.69;8.99;7.000;UN;620;N
5984;PASTILHA SANITARIA INSPIRA LAVANDA 4UND;7896021625772;6.70;8.99;5.000;UN;620;N
5985;PANO MULTIUSO LIMPANO FURATO ROLL;7896021621446;7.08;8.99;24.000;UN;558;N
5986;FEIJAO KICALDO CARIOCA 1KG;7896116900029;0.00;9.19;0.000;UN;104;S
5987;VINAGRE MINHOTO 500ML;7896013105626;2.06;2.69;30.000;UN;320;N
5988;TEMP. ZAELI ALHO 60G;7896183909925;0.00;2.59;0.000;UN;250;S
5989;CERA INCOLOR BRILUX AUTO BRILHO 750ML;7896013104834;0.00;8.55;0.000;UN;610;S
5990;IOGURTE NESTRE GREGO TORTA DE BANANA C CANELA 90G;0000078936706;0.00;2.69;0.000;UN;730;S
5991;IOGURTE NESTRE GREGO TORTA DE FRUTAS VERMELHAS 90G;0000078936713;0.00;2.40;0.000;UN;730;S
5992;IOGURTE NESTLE GREGO COCO 100G;7891000114117;0.00;2.15;0.000;UN;730;S
5993;IOGURTE NESTLE GREGO LIMAO 100G;7891000114131;0.00;2.20;0.000;UN;730;S
5994;IOGURTE NESTRE GREGO TORTA TRADICIONAL 90G;0000078936171;3.03;3.99;1.000;UN;730;N
5995;AMACIANTE  CONCENTRADO DOWNYLIRIOS DO CAMPO 1,5L;7506339389883;30.05;38.79;12.000;UN;998;N
5996;PENEIRA IGUAL N,3 1UN;7896093546739;2.94;7.89;6.000;UN;551;N
5997;SHAMPOO ELEVE OLEO EXTRAORDINARIO 200ML;7899706124188;0.00;9.15;0.000;UN;390;S
5998;SHAMPOO ELEVE OLEO FRESCOR VITAMINADO  200ML;7898587760485;0.00;7.89;0.000;UN;390;S
5999;SHAMPOO ELEVE  QUERA LISO  200ML;7899026487178;0.00;9.30;0.000;UN;390;S
6000;SHAMPOO ELEVE LISO ABSOLUTO  200ML;7899026463851;0.00;8.49;0.000;UN;390;S
6001;SHAMPOO ELEVE NUTRICAO INTENSA   200ML;7899026483767;0.00;9.30;0.000;UN;390;S
6002;SHAMPOO ELEVE EXTRA PROFUNDA   200ML;7898587764889;9.71;14.59;1.000;UN;1022;N
6003;CONDICIONADOR  FRUCTIS  BRILHO VITAMINADO 200ML;7899026437678;0.00;9.39;0.000;UN;390;S
6004;CONDICIONADOR  FRUCTIS   FRESCOR VITAMINADO  200ML;7899026437784;0.00;9.45;0.000;UN;390;S
6005;CONDICIONADOR  LORIAL ELEVE QUERA LISO  200ML;7899026487208;0.00;13.19;0.000;UN;390;S
6006;CONDICIONADOR  FRUCTIS  OLEO REPARACAO  200ML;7899026464117;0.00;9.45;-1.000;UN;1008;N
6007;CONDICIONADOR  FRUCTIS  LISO ABSOLUTO  200ML;7899026463752;0.00;11.35;0.000;UN;390;S
6008;CREME DE PENTEAR LORIAL ELESEVE  250ML;7899026483866;0.00;13.00;0.000;UN;390;S
6009;CREME DE PENTEAR LORIAL ELESEVE BRILHO VITA  250ML;7899026437722;0.00;10.19;0.000;UN;390;S
6010;CREME DE PENTEAR LORIAL ELESEVE EXTRA LISO  250ML;7898587764957;0.00;13.00;0.000;UN;390;S
6011;CARTUCHO GILLETTE SENSOR 2UN;7891051036161;0.00;3.99;0.000;UN;430;S
6012;IOGURTE BETANIA MORANGO 900 G;7898403780451;4.59;5.99;31.000;UN;730;N
6013;LIMPADOR PERFUMES REFRESCANCIA  BRILUX 500ML;7896013106692;3.15;4.49;0.000;UN;530;S
6014;PAPEL TOALHA COQUETEL 2ROLOS;7896914000709;0.00;4.09;0.000;UN;510;S
6015;BISCOITO BAUDUCCO COOKIES CHOCOLATE MAXI 105G;7891962035505;0.00;3.19;0.000;UN;190;S
6016;BISCOITO VITAMASSA CHOCOLATE 56G;7897353900605;0.76;0.99;74.000;UN;1037;N
6017;BISCOITO PILAR GUFS BEM CASADO 130G;7896005965832;0.00;1.09;0.000;UN;190;S
6018;BISCOITO PILAR GUFS CHO,MORANGO  130G;7896005965863;0.00;0.99;-1.000;UN;190;S
6019;BISCOITO PILAR GUFS FLOCOS 130G;7896005965764;0.00;0.99;0.000;UN;190;S
6020;BISCOITO  BAUDUCCO CEREALE MULTI GRAOS 114G;7891962044668;0.00;3.19;0.000;UN;190;S
6021;BISCOITO  BAUDUCCO CEREALE CASTANHAS  114G;7891962048642;0.00;3.19;0.000;UN;190;S
6022;BISCOITO VITARELA CROCKS MINI TRADICIONAL  400G;7896213003289;0.00;1.99;0.000;UN;190;S
6023;SABONETE LIQUIDO PROTEX LIMPEZA PROFUNDA 250ML;7891024114674;12.23;15.89;5.000;UN;1021;N
6024;PIZZA  DE LONBO COM CATUPIRY   460G;7893000671997;0.00;18.00;-27.000;UN;662;N
6025;IOGURTE NESTLE NIMHO SABOR LEITIMHO;7891000114360;0.00;0.89;0.000;UN;730;S
6026;IOGURTE DANONE GREGO DECE DE LEITE 90G;0000078936140;0.00;2.79;0.000;UN;730;S
6027;REFRIGERANTE COCA COLA   LATA 350ML;7894900020007;0.00;2.49;0.000;UN;770;S
6028;AGUA I9 MARACUJA  500ML;7894900111002;0.00;3.19;0.000;UN;840;S
6029;PICOLE KIBON CHOKANT 62G;7891150030695;0.00;5.00;0.000;UN;850;S
6030;SORVETE KIBON BLAST ROMEL E JULIETA 150ML;7891150036734;0.00;3.85;0.000;UN;850;S
6031;SORVETE KIBON BLAST CHOCILATE BITS   150ML;7891150036529;0.00;3.85;0.000;UN;850;S
6032;IOGURTE BOTAVO INTEGRAL SAB. ABACAXI 500G;7891097000126;0.00;8.20;0.000;UN;730;S
6033;MOLHO MADEIRA  ELEGE 200ML;7896079513922;0.00;3.99;0.000;UN;250;S
6034;LAMPADA PHIPS 12W;8718696436165;0.00;13.49;0.000;UN;930;S
6035;FEIJAO POP FRADIMHA MACACAR  1KG;7896006711094;0.00;5.05;0.000;UN;104;S
6036;PAPEL HIG. DUAALETTE FOLHA DUPLA L12P11C/ 12UN;7898327431262;0.00;13.69;0.000;UN;106;S
6037;RECHEIO MOCA LEITE  380G;7891000081372;0.00;6.99;0.000;UN;162;S
6038;SALAME ITALIANO  SADIA 100G;7893000290259;8.20;11.59;8.000;UN;720;N
6039;SABONETE LIFEBUOY CREAM  90G;7891150036741;0.00;2.50;0.000;UN;340;S
6040;SABONETE LIFEBUOY TOTAL  90G;7891150036772;0.00;2.35;0.000;UN;340;S
6041;SABONETE  FLORAL ANTIBACTERIAL    90G;7896013103882;0.00;1.55;0.000;UN;340;S
6042;SABONETE  FLORAL  ALFAZEMA    90G;7896013103998;0.00;2.10;0.000;UN;340;S
6043;SABONETE EVEN SUAVE    90G;7896013103462;0.00;1.29;0.000;UN;340;S
6044;SABONETE EVEN SUAVE  OLEIO  90G;7896013103974;0.00;1.29;0.000;UN;340;S
6045;BISCOITO GUFS BAUNILHA  130G;7896005965634;0.00;1.09;0.000;UN;190;S
6046;SHAMPOO CLEAR ANTICASPA EUCALIPUTO  200ML;7891150019508;11.69;19.89;9.000;UN;1022;N
6047;SHAMPOO PANRENTE LIZO EXTREME 400ML;7501001165246;0.00;14.75;0.000;UN;390;S
6048;MASCARA DE REPARACAO PANTENE RESTAURACAO 300ML;7506309863269;0.00;15.70;0.000;UN;390;S
6049;ABS INTIMUS GEL  COM ABAS C/ 32UN;7896007544059;0.00;11.99;0.000;UN;460;S
6050;IORGUTE BATAVO GREGO MORANGO  500G;7891097000140;9.16;12.35;0.000;UN;730;S
6051;IOGURTE NESTLE GREGO LIGHT  100G;7891000114216;0.00;2.20;0.000;UN;730;S
6052;GELATINA DR. OETKER AMORA 30G;7891048050217;0.00;0.99;0.000;UN;150;S
6053;LEITE DE COCO TAMBAU 200ML;7896945400738;2.79;3.99;0.000;UN;163;N
6054;LEITE DE COCO TAMBAU 500ML;7896945402039;5.71;7.99;2.000;UN;163;N
6055;SALGADINHO FANDANGOS ELMA CHIPS 164G;07892840255947;0.00;6.00;0.000;UN;142;S
6056;SALGADINHO CHEETOS ELMA CHIPS ASSADO 140G;7892840252649;0.00;7.99;0.000;UN;142;S
6057;SALGADINHO FANDANGOS ELMA CHIPS PRESUNTO 164G;7892840255947;0.00;6.99;0.000;UN;142;S
6058;SALGADINHO FANDANGOS ELMA CHIPS QUEIJOS  164G;7892840256043;0.00;6.99;0.000;UN;142;S
6059;SALGADINHO DORITOS ELMA CHIPS QUEIJO 55G;7892840253745;0.00;4.75;0.000;UN;142;S
6060;TEMPERO SAO BRAS COLORAL 100G;7891091018011;0.75;1.19;13.000;UN;1030;N
6061;AZEITONA ZAELI VERDE  SEM CAROCO 300G;7896183909567;5.96;7.79;23.000;UN;160;N
6062;IOGURTE ELEGE FRUTAS AMARELAS  180G;7891097000089;0.00;2.09;0.000;UN;730;S
6063;WHISKY JOHNNIE WALKER RED LABEL 500ML;5000267014401;0.00;43.00;0.000;UN;810;S
6064;CARTUCHO GILLETTE SENSOR 2UND;7891051036185;0.00;4.99;0.000;UN;430;S
6065;SABONETE POMPOM LEITE E MEL  80G;7896094905665;0.00;2.99;0.000;UN;340;S
6066;SANGU YOKI 500ML;7891095300495;0.00;3.89;0.000;UN;102;S
6067;ESCOVA DENTAL COLGATE INFANTIL  1UND;7793100151224;0.00;3.00;0.000;UN;412;S
6068;PIPOCA DE MICRO-ONDAS ZAELI POPCORN MANTEIGA  100G;7891095008452;3.80;4.99;-3.000;UN;200;N
6069;PIPOCA DE MICRO-ONDAS ZAELI POPCORN BACON  100G;7891095100729;2.91;3.79;0.000;UN;200;S
6070;PIPOCA DE MICRO-ONDAS CORBETURA DE CARAMEELO 100G;7891095015290;0.00;2.99;0.000;UN;200;S
6071;POLPA DE TOMATE PREDILETA 340G;7896292303157;0.00;1.69;0.000;UN;250;S
6072;ABS INTIMUS MINI C/ 8UN;7896007541850;8.84;11.29;6.000;UN;460;N
6073;ABS INTIMUS  SUPER  C/ 8UN;7896007541874;8.84;11.99;1.000;UN;460;N
6074;LAVA ROUPA EM PO OMO SPORTS PURO  800G;7891150064652;14.33;17.79;12.000;UN;1006;N
6075;CANUDOS  MEGA SACHE  C/ 200UN;7898935340031;0.00;5.99;-23.000;UN;170;N
6076;SABONETE LUX BUQUE DOS SOMHOS  90G;7891150037861;0.00;1.80;0.000;UN;340;S
6077;SABONETE PROTEX  PRO HIDRATA 90G;7891024028100;0.00;2.55;0.000;UN;340;S
6078;SABONETE PROTEX ALOE  90G;7891024114148;0.00;2.09;0.000;UN;340;S
6079;BATATA PALHA  YOKI TRADICIONAL  80G;7891095008902;0.00;3.85;0.000;UN;143;S
6080;SABONETE FLOR DE YPE 90G;7896098900475;0.00;0.99;0.000;UN;340;S
6081;SABONETE FLOR DE YPE FRESCO E RELAXANTE 90G;7896098900468;0.00;0.99;0.000;UN;340;S
6082;GEL COLGATE LUMINOUS WHITE  70G;7891024030820;8.22;10.89;0.000;UN;410;S
6083;IOGURTE DANONE ACTIVIA AMEIXA 100G;7891025109358;0.00;1.49;0.000;UN;730;S
6084;MARGARINA DELICATA CREMOSA 1KG;7894904928965;0.00;6.29;-1.000;UN;741;N
6085;SABAO EM PO BEM TI VI JASMIM  500G;7898031173038;0.00;3.09;0.000;UN;530;S
6086;SHAMPOO PALMOLIVE KIDS NATURAL CADA 350ML;7891024032046;0.00;24.60;0.000;UN;390;S
6087;CAPPUCCINO 3 CORACOES ZERO LACTOSE  150G;7896005806456;0.00;11.55;0.000;UN;111;S
6088;GEL DAEA BRILHO MOLHADP 240G;7898919023776;0.00;3.50;0.000;UN;390;S
6089;GEL DARA BRILHO MOLHADO  240G;7898919023851;0.00;3.50;0.000;UN;390;S
6090;GEL DARA BRILHO MOLHADO  240G;7898919023837;0.00;3.50;0.000;UN;390;S
6091;DESODORANTE AXE BLACK AEROSOL 48HRS ANTIBACTERIAL;7791293028774;0.00;10.99;0.000;UN;350;S
6092;DESODORANTE AXE BLACK AEROSOL 48HRS PEACE SECO 152;7791293025872;0.00;10.99;0.000;UN;350;S
6093;DESODORANTE AXE BLACK AEROSOL PEACE 150ML;7791293025858;0.00;10.99;0.000;UN;350;S
6094;DESODORANTE AXE BLACK AEROSOL DARY TEMPTATION 150M;7791293025797;0.00;10.99;0.000;UN;350;S
6095;TINTURA COR&TON CASTANHO MEDIO  4,3;7896000716675;8.90;13.69;11.000;UN;1024;N
6096;BISCOITO POLAR MAIZENA CHOCOLATE  400G;7896005012215;0.00;3.19;0.000;UN;190;S
6097;GUARDANAPO KOHARA  C/ 50;7898946371659;0.00;0.80;0.000;UN;510;S
6098;SALGADINHO DORITOS ELMA CHIPS QUEIJO 96G;7892840253349;0.00;6.99;0.000;UN;142;S
6099;PRENDEDOR DE ROUPA  PARANA C/ 10UN;7896080900568;1.85;2.49;2.000;UN;556;N
6100;PRENDEDOR DE ROUPA  PARANA C/ 12UN;7896080900544;1.75;2.65;41.000;UN;556;N
6101;PALITOS  PARANA  100UND;7896080900001;0.67;0.99;60.000;UN;556;N
6102;PALITOS PRA CHURRASCO PARANA C/ 100UN;7896080900513;0.00;4.10;0.000;UN;556;S
6103;PALITOS PRA CHURRASCO PARANA C/ 50UN;7896080900629;2.90;4.99;19.000;UN;556;N
6104;CHICLETE  MENTOS MACA VERDE 37,5G;7895144603148;1.56;2.49;3.000;UN;140;N
6105;CHICLETE  MENTOS MENTA  37,5G;7895144603216;0.00;1.69;0.000;UN;140;S
6106;CHICLETE  MENTOS FRUTAS VERMELHAS  37,5G;7895144603063;1.56;2.49;25.000;UN;140;N
6107;CHICLETE  MENTOS MACA VERDE  37,5G;7895144293844;0.00;1.55;0.000;UN;140;S
6108;BARRA DE CEREAL QUALKER IOGUTE DE LIMAO 5G;7894321613673;0.00;1.50;0.000;UN;101;S
6109;BARRA DE CEREAL QUALKER MORANGO  5G;7894321613642;0.00;1.50;0.000;UN;101;S
6110;ABS O.B. PRO CONFORT MINI  ORIGINAL 10UND;7891010010515;0.00;7.09;0.000;UN;460;S
6111;ANTISSEPTICO BUCAL LISTERINE ZERO MEN. SUAVE 250ML;7891268400052;0.00;13.99;0.000;UN;410;S
6112;SABAO EM PASTA URCA  COCO 500G;7896056405622;0.00;5.75;0.000;UN;520;S
6113;ATUM RALADO COQUEIRO  LIGHT 120G;7894321826011;0.00;4.70;0.000;UN;270;S
6114;PASTILHA SANITARIA PRIVAX EUCALIPITO C/ 1UN 35G;7896104999912;0.00;2.35;0.000;UN;620;S
6115;TOCAS NETTE TAMANHO P 1UN;7898903870263;0.00;2.99;0.000;UN;392;S
6116;TOCAS NETTE TAMANHO M PRETA  1UN;7898903870300;0.00;2.99;0.000;UN;390;S
6117;TOCAS NETTE TAMANHO G  1UN;7898903870287;0.00;2.99;-1.000;UN;392;S
6118;TOCAS NETTE TAMANHO G  1UN;7898903870317;0.00;2.99;0.000;UN;390;S
6119;TOCAS NETTE TAMANHO P 1UN;7894588010550;0.00;2.99;0.000;UN;392;S
6120;TOCAS NETTE TAMANHO G 1UN;7894588010604;0.00;2.99;0.000;UN;390;S
6121;TOCAS NETTE TAMANHO M  1UN;7898903870270;0.00;2.99;0.000;UN;551;S
6122;CHICLETE MENTOS TUTI FRUTI 8,5G;7895144896496;1.13;1.99;0.000;UN;140;S
6123;COLA RATO 1 UN;6923364100077;0.00;2.99;0.000;UN;240;S
6124;FRALDA TURMA DA MONICA XG C/42 FRALDAS MAS 2 GRATI;7896007547418;0.00;37.50;0.000;UN;450;S
6125;FRALDA TURMA DA MONICA M C/ 42 FRALDAS MAS 2 GRATI;7896007547401;0.00;37.50;0.000;UN;450;S
6126;SABONETE SENADOR SEDUTION 130G;7891134006654;4.44;6.29;-1.000;UN;340;N
6127;COADOR DE CAFE MC 1UN;7898357460058;0.00;2.99;0.000;UN;558;S
6128;COADOR DE CAFE IGUAL;0000000006128;0.00;4.55;0.000;UN;558;S
6129;REQUEIJAO CREMOSO PRESIDENT   200G;7898955617533;0.00;3.99;0.000;UN;742;S
6130;REQUEIJAO CREMOSO PRESIDENT LIGHT   200G;7898955617540;0.00;5.39;0.000;UN;742;S
6131;BISC AMANTEIGADO VITARELLA COCO 330GR;7896213004897;5.86;7.49;38.000;UN;190;S
6132;IOGURTE NESTLE ZERO LACTO MORANGO 170G;7891000114032;0.00;2.49;0.000;UN;730;S
6133;IOGURTE NESTLE ZERO LACTO MARACUJA 170G;7891000114018;0.00;2.25;0.000;UN;730;S
6134;IOGURTE NESTLE ZERO LACTO MARANGO 360G;7891000114094;0.00;1.79;0.000;UN;730;S
6135;CHARQUE FRIBOI  500G;7898542029879;0.00;12.59;0.000;UN;701;S
6136;PEIXE CAVALINHA PROMOCAO;0000000000113;7.00;8.99;NULL;UN;750;S
6137;SAZON UND 5GR;0000000006137;0.28;0.49;0.000;UN;250;S
6138;PRESUNTO DE PERU PERDIGAO;0000000000165;21.30;29.99;0.000;UN;720;S
6139;BOLO DE LEITE CONDESADO;0000000000172;0.00;9.99;0.000;UN;900;S
6140;CALABRESA PERDIGAO;0000000000175;0.00;18.99;0.000;UN;720;S
6141;BOLO DE MILHO;0000000000051;0.00;24.99;-190.117;KG;993;N
6142;PASTILHA TIC TAC MACA VERDE  16G;0000078936218;0.00;1.59;0.000;UN;140;S
6143;PANO ALGO BOM;7898930419503;0.00;6.99;0.000;UN;558;S
6144;CERVEJA HEINEKEN 330ML;0000078936683;5.79;6.89;83.000;UN;310;N
6145;SUCO PALMEIRON PESEGO LIGHT 1L;7898366932348;0.00;5.40;0.000;UN;780;S
6146;CIGARRO  FREE BOX;0000078934542;0.00;8.25;0.000;UN;400;S
6147;SALGADINHO RUFFLES ORIGINAL 96G;7892840253547;0.00;6.99;0.000;UN;142;S
6148;SALGADINHO DORITOS ELMA CHIPS QUEIJO 167G;7892840253448;0.00;12.00;0.000;UN;142;S
6149;IOGURTE DANONE ACTIVIA MORANGO 100G;7891025109341;0.00;1.49;0.000;UN;730;S
6150;IOGURTE NESTLE CHAN DELLE CHANTILLY 200G;7891000107508;0.00;7.55;0.000;UN;730;S
6151;TINTURA BRILHO E TOM CASTENHO CAFE 30;7896000791573;0.00;14.59;0.000;UN;390;S
6152;TINTURA BRILHO E TOM CASTANHO NATURAL 40;7896000791580;0.00;14.59;0.000;UN;390;S
6153;TINTURA BRILHO E TOM CASTANHO AMENDOA 50;7896000791597;0.00;14.59;0.000;UN;390;S
6154;TINTURA BRILHO E TOM AMEIXA 566;7896000791634;0.00;14.59;0.000;UN;390;S
6155;TINTURA BRILHO E TOM PRETO LUXO 20;7896000791566;0.00;14.59;0.000;UN;390;S
6156;TINTURA BRILHO E TOM CHOCOLATE INTENSO 477;7896000791658;0.00;14.59;0.000;UN;390;S
